regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	dataSource
Jefferson_County,_Oklahoma	Jefferson County, Oklahoma	2020-05-13	2020-05-13T00:00:00		3	2		https://coronavirus.health.ok.gov/
Jefferson_County,_Oregon	Jefferson County, Oregon	2020-05-13	2020-05-13T15:00:00+0000	0	24		531	https://govstatus.egov.com/OR-OHA-COVID-19
Jefferson_County,_Pennsylvania	Jefferson County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	0	7		397	https://www.health.pa.gov/
Jefferson_County,_Tennessee	Jefferson County, Tennessee	2020-05-13	2020-05-13T19:00:00		26	20		https://www.tn.gov/
Jefferson_County,_Texas	Jefferson County, Texas	2020-05-13		26	399	233		https://www.dshs.state.tx.us/
Jefferson_County,_Washington	Jefferson County, Washington	2020-05-13		0	29			https://coronavirus.wa.gov/
Jefferson_County,_West_Virginia	Jefferson County, West Virginia	2020-05-13	2020-05-13T17:00:00	1	92			https://dhhr.wv.gov/
Jefferson_County,_Wisconsin	Jefferson County, Wisconsin	2020-05-13	2020-05-13T06:00:00	2	54			https://www.dhs.wisconsin.gov/
Jefferson_Davis_County,_Mississippi	Jefferson Davis County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	1	60			https://msdh.ms.gov/
Jefferson_Davis_Parish,_Louisiana	Jefferson Davis Parish, Louisiana	2020-05-13		6	69			http://ldh.la.gov/
Jefferson_Parish,_Louisiana	Jefferson Parish, Louisiana	2020-05-13		408	6833			http://ldh.la.gov/
Jenkins_County,_Georgia	Jenkins County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	1	16			https://dph.georgia.gov/
Jennersdorf_District	Jennersdorf District	2020-05-14	2020-05-13T20:00:00		10			https://info.gesundheitsministerium.at/
Jennings_County,_Indiana	Jennings County, Indiana	2020-05-13	2020-05-13T12:00:00	4	108		383	https://coronavirus.in.gov/
Jerauld_County,_South_Dakota	Jerauld County, South Dakota	2020-05-13	2020-05-13T10:30:47	1	6	5	50	https://doh.sd.gov/
Jerome_County,_Idaho	Jerome County, Idaho	2020-05-13	2020-05-13T17:00:00	2	70			https://coronavirus.idaho.gov/
Jersey	Jersey	2020-05-13	2020-05-13T11:43:24	26	295			https://www.ecdc.europa.eu/
Jersey_County,_Illinois	Jersey County, Illinois	2020-05-13		1	17			http://www.dph.illinois.gov/
Jessamine_County,_Kentucky	Jessamine County, Kentucky	2020-05-13		0	49			https://govstatus.egov.com/
Jewell_County,_Kansas	Jewell County, Kansas	2020-05-13	2020-05-13T16:00:00		4			https://www.coronavirus.kdheks.gov
Jewish_Autonomous_Oblast	Jewish Autonomous Oblast	2020-05-14	2020-05-13T07:35:00+0000	1	212	48		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Jharkhand	Jharkhand	2020-05-14	2020-05-13T08:00:00	3	172	79		https://www.mohfw.gov.in/
Jim_Hogg_County,_Texas	Jim Hogg County, Texas	2020-05-13		0	3	2		https://www.dshs.state.tx.us/
Jim_Wells_County,_Texas	Jim Wells County, Texas	2020-05-13		0	7	3		https://www.dshs.state.tx.us/
Jo_Daviess_County,_Illinois	Jo Daviess County, Illinois	2020-05-13		1	19			http://www.dph.illinois.gov/
Johnson_County,_Arkansas	Johnson County, Arkansas	2020-05-13		0	35	32	290	https://www.healthy.arkansas.gov/
Johnson_County,_Georgia	Johnson County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	2	70			https://dph.georgia.gov/
Johnson_County,_Illinois	Johnson County, Illinois	2020-05-13		0	6			http://www.dph.illinois.gov/
Johnson_County,_Indiana	Johnson County, Indiana	2020-05-13	2020-05-13T12:00:00	91	838		4599	https://coronavirus.in.gov/
Johnson_County,_Iowa	Johnson County, Iowa	2020-05-13		7	558			https://idph.iowa.gov/
Johnson_County,_Kansas	Johnson County, Kansas	2020-05-13	2020-05-13T16:00:00		618			https://www.coronavirus.kdheks.gov
Johnson_County,_Kentucky	Johnson County, Kentucky	2020-05-13		0	5			https://govstatus.egov.com/
Johnson_County,_Missouri	Johnson County, Missouri	2020-05-13		0	65			https://health.mo.gov/
Johnson_County,_Nebraska	Johnson County, Nebraska	2020-05-13			5		92	http://dhhs.ne.gov/
Johnson_County,_Tennessee	Johnson County, Tennessee	2020-05-13	2020-05-13T19:00:00		15	3		https://www.tn.gov/
Johnson_County,_Texas	Johnson County, Texas	2020-05-13		4	110	52		https://www.dshs.state.tx.us/
Johnson_County,_Wyoming	Johnson County, Wyoming	2020-05-13	2020-05-13T06:00:00+0000		11			https://health.wyo.gov/
Johnston,_Rhode_Island	Johnston, Rhode Island	2020-05-13	2020-05-13T00:00:00		232			https://health.ri.gov/
Johnston_County,_North_Carolina	Johnston County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	17	220			https://www.ncdhhs.gov/
Johnston_County,_Oklahoma	Johnston County, Oklahoma	2020-05-13	2020-05-13T00:00:00		3	3		https://coronavirus.health.ok.gov/
Jones_County,_Georgia	Jones County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	0	30			https://dph.georgia.gov/
Jones_County,_Iowa	Jones County, Iowa	2020-05-13		0	34			https://idph.iowa.gov/
Jones_County,_Mississippi	Jones County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	6	264			https://msdh.ms.gov/
Jones_County,_North_Carolina	Jones County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	2	20			https://www.ncdhhs.gov/
Jones_County,_South_Dakota	Jones County, South Dakota	2020-05-13	2020-05-13T10:30:47				6	https://doh.sd.gov/
Jones_County,_Texas	Jones County, Texas	2020-05-13		0	101	11		https://www.dshs.state.tx.us/
Joplin,_Missouri	Joplin, Missouri	2020-05-13		0	10			https://health.mo.gov/
Jordan	Jordan	2020-05-14	2020-05-13T20:25:00+0000	9	582	392		https://corona.moh.gov.jo/
Josephine_County,_Oregon	Josephine County, Oregon	2020-05-13	2020-05-13T15:00:00+0000	1	25		1418	https://govstatus.egov.com/OR-OHA-COVID-19
Juab_County,_Utah	Juab County, Utah	2020-05-13	2020-05-12T00:00:00		8	7		https://centralutahpublichealth.org/
Juneau,_Alaska	Juneau, Alaska	2020-05-13			29			http://www.dhss.alaska.gov/
Juneau_County,_Wisconsin	Juneau County, Wisconsin	2020-05-13	2020-05-13T06:00:00	1	21			https://www.dhs.wisconsin.gov/
Juniata_County,_Pennsylvania	Juniata County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	1	94		315	https://www.health.pa.gov/
Kabardino-Balkaria	Kabardino-Balkaria	2020-05-14	2020-05-13T07:35:00+0000	6	1475	294		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kalamazoo_County,_Michigan	Kalamazoo County, Michigan	2020-05-13	2020-05-13T19:00:00+0000	36	643			https://www.michigan.gov/
Kaliningrad_Oblast	Kaliningrad Oblast	2020-05-14	2020-05-13T07:35:00+0000	11	812	247		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kalkaska_County,_Michigan	Kalkaska County, Michigan	2020-05-13	2020-05-13T19:00:00+0000	2	17			https://www.michigan.gov/
Kalmykia	Kalmykia	2020-05-14	2020-05-13T07:35:00+0000	6	532	168		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kaluga_Oblast	Kaluga Oblast	2020-05-14	2020-05-13T07:35:00+0000	19	2018	346		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kamchatka_Krai	Kamchatka Krai	2020-05-14	2020-05-13T07:35:00+0000	1	418	69		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kampong_Cham_Province	Kampong Cham Province	2020-05-14	2020-05-14T07:00:00+0000		16			http://www.cdcmoh.gov.kh/
Kampong_Chhnang_Province	Kampong Chhnang Province	2020-05-14	2020-05-14T07:00:00+0000		3			http://www.cdcmoh.gov.kh/
Kampot_Province	Kampot Province	2020-05-14	2020-05-14T07:00:00+0000		2			http://www.cdcmoh.gov.kh/
Kanabec_County,_Minnesota	Kanabec County, Minnesota	2020-05-13	2020-05-13T00:00:00	0	11			https://www.health.state.mn.us/
Kanawha_County,_West_Virginia	Kanawha County, West Virginia	2020-05-13	2020-05-13T14:00:00	13	189			https://dhhr.wv.gov/
Kandal_Province	Kandal Province	2020-05-14	2020-05-14T07:00:00+0000		2			http://www.cdcmoh.gov.kh/
Kandiyohi_County,_Minnesota	Kandiyohi County, Minnesota	2020-05-13	2020-05-13T00:00:00	1	383			https://www.health.state.mn.us/
Kane_County,_Illinois	Kane County, Illinois	2020-05-13		98	3744			http://www.dph.illinois.gov/
Kane_County,_Utah	Kane County, Utah	2020-05-13	2020-05-13T14:00:00		3			https://swuhealth.org/covid/
Kankakee_County,_Illinois	Kankakee County, Illinois	2020-05-13		31	607			http://www.dph.illinois.gov/
Kansas	Kansas	2020-05-13	2020-05-13T11:00:00	164	7468		57628	https://www.coronavirus.kdheks.gov
Kansas_City,_Missouri	Kansas City, Missouri	2020-05-13		16	808			https://health.mo.gov/
Karachay-Cherkessia	Karachay-Cherkessia	2020-05-14	2020-05-13T07:35:00+0000	3	561	125		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Karaganda_Region	Karaganda Region	2020-05-14		3	200	115		https://www.coronavirus2020.kz/
Karnataka	Karnataka	2020-05-14	2020-05-13T08:00:00	31	925	433		https://www.mohfw.gov.in/
Karnes_County,_Texas	Karnes County, Texas	2020-05-13		0	4	3		https://www.dshs.state.tx.us/
Kauai_County,_Hawaii	Kauai County, Hawaii	2020-05-13	2020-05-13T22:00:00+0000		21			https://health.hawaii.gov/
Kaufman_County,_Texas	Kaufman County, Texas	2020-05-13		1	133	65		https://www.dshs.state.tx.us/
Kay_County,_Oklahoma	Kay County, Oklahoma	2020-05-13	2020-05-13T00:00:00	7	49	38		https://coronavirus.health.ok.gov/
Kazakhstan	Kazakhstan	2020-05-14		32	5417	2408		https://www.coronavirus2020.kz/
Kearney_County,_Nebraska	Kearney County, Nebraska	2020-05-13			9		15	http://dhhs.ne.gov/
Kearny_County,_Kansas	Kearny County, Kansas	2020-05-13	2020-05-13T16:00:00		34			https://www.coronavirus.kdheks.gov
Keith_County,_Nebraska	Keith County, Nebraska	2020-05-13			2		5	http://dhhs.ne.gov/
Kemerovo_Oblast	Kemerovo Oblast	2020-05-14	2020-05-13T07:35:00+0000	7	269	86		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kemper_County,_Mississippi	Kemper County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	7	99			https://msdh.ms.gov/
Kenai_Peninsula_Borough,_Alaska	Kenai Peninsula Borough, Alaska	2020-05-13			24			http://www.dhss.alaska.gov/
Kendall_County,_Illinois	Kendall County, Illinois	2020-05-13		15	496			http://www.dph.illinois.gov/
Kendall_County,_Texas	Kendall County, Texas	2020-05-13		0	20	15		https://www.dshs.state.tx.us/
Kennebec_County,_Maine	Kennebec County, Maine	2020-05-13	2020-05-13T16:30:00+0000	8	112	80		https://www.maine.gov/
Kenosha_County,_Wisconsin	Kenosha County, Wisconsin	2020-05-13	2020-05-13T06:00:00	17	736			https://www.dhs.wisconsin.gov/
Kent	Kent	2020-05-14	2020-05-13T15:22:47		4254			https://www.gov.uk/
Kent_County,_Delaware	Kent County, Delaware	2020-05-13		34	945			https://dhss.delaware.gov/
Kent_County,_Maryland	Kent County, Maryland	2020-05-13		13	123			https://coronavirus.maryland.gov/
Kent_County,_Michigan	Kent County, Michigan	2020-05-13	2020-05-13T19:00:00+0000	47	2446			https://www.michigan.gov/
Kenton_County,_Kentucky	Kenton County, Kentucky	2020-05-13		30	408			https://govstatus.egov.com/
Kentucky	Kentucky	2020-05-13	2020-05-13T21:00:00+0000	326	7080	2649	117395	https://govstatus.egov.com/
Kenya	Kenya	2020-05-13	2020-05-13T11:43:24	36	715			https://www.ecdc.europa.eu/
Keokuk_County,_Iowa	Keokuk County, Iowa	2020-05-13		0	9			https://idph.iowa.gov/
Kep_Province	Kep Province	2020-05-14	2020-05-14T07:00:00+0000		4			http://www.cdcmoh.gov.kh/
Kerala	Kerala	2020-05-14	2020-05-13T08:00:00	4	524	489		https://www.mohfw.gov.in/
Kern_County,_California	Kern County, California	2020-05-13		21	1363	806	14181	https://www.cdph.ca.gov/
Kerr_County,_Texas	Kerr County, Texas	2020-05-13		0	9	4		https://www.dshs.state.tx.us/
Kershaw_County,_South_Carolina	Kershaw County, South Carolina	2020-05-13		12	257			https://www.scdhec.gov/
Ketchikan_Gateway_Borough,_Alaska	Ketchikan Gateway Borough, Alaska	2020-05-13			16			http://www.dhss.alaska.gov/
Kewaunee_County,_Wisconsin	Kewaunee County, Wisconsin	2020-05-13	2020-05-13T06:00:00	1	29			https://www.dhs.wisconsin.gov/
Keya_Paha_County,_Nebraska	Keya Paha County, Nebraska	2020-05-13			0		0	http://dhhs.ne.gov/
Khabarovsk_Krai	Khabarovsk Krai	2020-05-14	2020-05-13T07:35:00+0000	7	1023	421		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Khakassia	Khakassia	2020-05-14	2020-05-13T07:35:00+0000	9	524	146		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Khanty-Mansi_Autonomous_Okrug	Khanty-Mansi Autonomous Okrug	2020-05-14	2020-05-13T07:35:00+0000	6	865	291		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kh%C3%A1nh_H%C3%B2a_Province	Khánh Hòa Province	2020-05-14		0	1	1		https://ncov.moh.gov.vn/
Kidder_County,_North_Dakota	Kidder County, North Dakota	2020-05-13			0	0	79	https://www.health.nd.gov/
Kimball_County,_Nebraska	Kimball County, Nebraska	2020-05-13			9		30	http://dhhs.ne.gov/
Kimble_County,_Texas	Kimble County, Texas	2020-05-13		0	1	0		https://www.dshs.state.tx.us/
King_County,_Washington	King County, Washington	2020-05-13		518	7212			https://coronavirus.wa.gov/
King_George_County,_Virginia	King George County, Virginia	2020-05-13	2020-05-13T13:00:00	4	44			http://www.vdh.virginia.gov/
King_William_County,_Virginia	King William County, Virginia	2020-05-13	2020-05-13T13:00:00		12			http://www.vdh.virginia.gov/
King_and_Queen_County,_Virginia	King and Queen County, Virginia	2020-05-13	2020-05-13T13:00:00		6			http://www.vdh.virginia.gov/
Kingfisher_County,_Oklahoma	Kingfisher County, Oklahoma	2020-05-13	2020-05-13T00:00:00		10	10		https://coronavirus.health.ok.gov/
Kings_County,_California	Kings County, California	2020-05-13	2020-05-12T08:55:00	1	319	63	2622	https://www.countyofkings.com/
Kingsbury_County,_South_Dakota	Kingsbury County, South Dakota	2020-05-13	2020-05-13T10:30:47				93	https://doh.sd.gov/
Kingston,_Massachusetts	Kingston, Massachusetts	2020-05-13	2020-05-13T20:00:00		103			https://www.mass.gov/
Kingston_upon_Hull	Kingston upon Hull	2020-05-14	2020-05-13T15:22:47		616			https://www.gov.uk/
Kiowa_County,_Colorado	Kiowa County, Colorado	2020-05-13			0			https://covid19.colorado.gov/
Kiowa_County,_Kansas	Kiowa County, Kansas	2020-05-13	2020-05-13T16:00:00		2			https://www.coronavirus.kdheks.gov
Kiowa_County,_Oklahoma	Kiowa County, Oklahoma	2020-05-13	2020-05-13T00:00:00		6	3		https://coronavirus.health.ok.gov/
Kirchdorf_an_der_Krems_District	Kirchdorf an der Krems District	2020-05-14	2020-05-13T20:00:00		43			https://info.gesundheitsministerium.at/
Kirklees	Kirklees	2020-05-14	2020-05-13T15:22:47		668			https://www.gov.uk/
Kirov_Oblast	Kirov Oblast	2020-05-14	2020-05-13T07:35:00+0000	5	896	339		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kit_Carson_County,_Colorado	Kit Carson County, Colorado	2020-05-13		2	25			https://covid19.colorado.gov/
Kitsap_County,_Washington	Kitsap County, Washington	2020-05-13		2	156			https://coronavirus.wa.gov/
Kittitas_County,_Washington	Kittitas County, Washington	2020-05-13		0	40			https://coronavirus.wa.gov/
Kittson_County,_Minnesota	Kittson County, Minnesota	2020-05-13	2020-05-13T00:00:00	0	1			https://www.health.state.mn.us/
Klagenfurt	Klagenfurt	2020-05-14	2020-05-13T20:00:00		91			https://info.gesundheitsministerium.at/
Klamath_County,_Oregon	Klamath County, Oregon	2020-05-13	2020-05-13T15:00:00+0000	0	41		2653	https://govstatus.egov.com/OR-OHA-COVID-19
Kleberg_County,_Texas	Kleberg County, Texas	2020-05-13		1	11	7		https://www.dshs.state.tx.us/
Klickitat_County,_Washington	Klickitat County, Washington	2020-05-13		3	22			https://coronavirus.wa.gov/
Knott_County,_Kentucky	Knott County, Kentucky	2020-05-13		0	4			https://govstatus.egov.com/
Knox_County,_Illinois	Knox County, Illinois	2020-05-13		0	79			http://www.dph.illinois.gov/
Knox_County,_Indiana	Knox County, Indiana	2020-05-13	2020-05-13T12:00:00		22		418	https://coronavirus.in.gov/
Knox_County,_Kentucky	Knox County, Kentucky	2020-05-13		0	7			https://govstatus.egov.com/
Knox_County,_Maine	Knox County, Maine	2020-05-13	2020-05-13T16:30:00+0000		19	14		https://www.maine.gov/
Knox_County,_Nebraska	Knox County, Nebraska	2020-05-13			6		24	http://dhhs.ne.gov/
Knox_County,_Ohio	Knox County, Ohio	2020-05-13	2020-05-13T18:00:00	1	20			https://coronavirus.ohio.gov/
Knox_County,_Tennessee	Knox County, Tennessee	2020-05-13	2020-05-13T19:00:00	5	295	233		https://www.tn.gov/
Knox_County,_Texas	Knox County, Texas	2020-05-13		0	1	1		https://www.dshs.state.tx.us/
Kodiak_Island_Borough,_Alaska	Kodiak Island Borough, Alaska	2020-05-13			1			http://www.dhss.alaska.gov/
Koh_Kong_Province	Koh Kong Province	2020-05-14	2020-05-14T07:00:00+0000		2			http://www.cdcmoh.gov.kh/
Komi_Republic	Komi Republic	2020-05-14	2020-05-13T07:35:00+0000	16	859	330		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Koochiching_County,_Minnesota	Koochiching County, Minnesota	2020-05-13	2020-05-13T00:00:00	0	2			https://www.health.state.mn.us/
Kootenai_County,_Idaho	Kootenai County, Idaho	2020-05-13	2020-05-13T17:00:00		64			https://coronavirus.idaho.gov/
Korneuburg_District	Korneuburg District	2020-05-14	2020-05-13T20:00:00		164			https://info.gesundheitsministerium.at/
Kosciusko_County,_Indiana	Kosciusko County, Indiana	2020-05-13	2020-05-13T12:00:00	1	48		1011	https://coronavirus.in.gov/
Kossuth_County,_Iowa	Kossuth County, Iowa	2020-05-13		0	2			https://idph.iowa.gov/
Kostanay_Region	Kostanay Region	2020-05-14		1	68	34		https://www.coronavirus2020.kz/
Kostroma_Oblast	Kostroma Oblast	2020-05-14	2020-05-13T07:35:00+0000	3	402	128		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Krasnodar_Krai	Krasnodar Krai	2020-05-14	2020-05-13T07:35:00+0000	22	2222	741		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Krasnoyarsk_Krai	Krasnoyarsk Krai	2020-05-14	2020-05-13T07:35:00+0000	15	1521	425		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Krems_an_der_Donau	Krems an der Donau	2020-05-14	2020-05-13T20:00:00		40			https://info.gesundheitsministerium.at/
Kufstein_District	Kufstein District	2020-05-14	2020-05-13T20:00:00		522			https://info.gesundheitsministerium.at/
Kurgan_Oblast	Kurgan Oblast	2020-05-14	2020-05-13T07:35:00+0000	0	86	38		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kursk_Oblast	Kursk Oblast	2020-05-14	2020-05-13T07:35:00+0000	6	1621	369		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Kuwait	Kuwait	2020-05-14		82	11028	3263		https://corona.e.gov.kw/
Kyrgyzstan	Kyrgyzstan	2020-05-13	2020-05-13T11:43:24	12	1044			https://www.ecdc.europa.eu/
Kyzylorda_Region	Kyzylorda Region	2020-05-14			231	181		https://www.coronavirus2020.kz/
LaGrange_County,_Indiana	LaGrange County, Indiana	2020-05-13	2020-05-13T12:00:00	2	41		238	https://coronavirus.in.gov/
LaMoure_County,_North_Dakota	LaMoure County, North Dakota	2020-05-13			0	0	91	https://www.health.nd.gov/
LaPorte_County,_Indiana	LaPorte County, Indiana	2020-05-13	2020-05-13T12:00:00	12	340		2245	https://coronavirus.in.gov/
LaRue_County,_Kentucky	LaRue County, Kentucky	2020-05-13		0	6			https://govstatus.egov.com/
LaSalle_County,_Illinois	LaSalle County, Illinois	2020-05-13		5	111			http://www.dph.illinois.gov/
LaSalle_Parish,_Louisiana	LaSalle Parish, Louisiana	2020-05-13		0	35			http://ldh.la.gov/
La_Ca%C3%B1ada_Flintridge,_California	La Cañada Flintridge, California	2020-05-13	2020-05-13T03:00:00+0000		46			http://publichealth.lacounty.gov/
La_Crosse_County,_Wisconsin	La Crosse County, Wisconsin	2020-05-13	2020-05-13T06:00:00		34			https://www.dhs.wisconsin.gov/
La_Habra,_California	La Habra, California	2020-05-13	2020-05-13T07:00:00+0000		66			https://occovid19.ochealthinfo.com/
La_Habra_Heights,_California	La Habra Heights, California	2020-05-13	2020-05-13T03:00:00+0000		7			http://publichealth.lacounty.gov/
La_Mirada,_California	La Mirada, California	2020-05-13	2020-05-13T03:00:00+0000		83			http://publichealth.lacounty.gov/
La_Palma,_California	La Palma, California	2020-05-13	2020-05-13T07:00:00+0000		15			https://occovid19.ochealthinfo.com/
La_Paz_County,_Arizona	La Paz County, Arizona	2020-05-13	2020-05-13T00:00:00		25		695	https://azdhs.gov/
